,playerUrl,yearP,salaryP
0,/players/c/coopesh01.html,2022,"0"" >< $Minimum</td></tr>
"
1,/players/c/coopesh01.html,2023,NaN
2,/players/c/coopesh01.html,2024,103550
0,/players/a/abrinal01.html,2017,5994764
1,/players/a/abrinal01.html,2018,5725000
2,/players/a/abrinal01.html,2019,3575183
0,/players/m/mooremi01.html,2000,460000
1,/players/m/mooremi01.html,2001,2850000
2,/players/m/mooremi01.html,2002,2531250
3,/players/m/mooremi01.html,2003,2412500
4,/players/m/mooremi01.html,2003,46642
5,/players/m/mooremi01.html,2004,513000
6,/players/m/mooremi01.html,2005,870046
7,/players/m/mooremi01.html,2006,1020000
8,/players/m/mooremi01.html,2007,1071225
9,/players/m/mooremi01.html,2008,5356000
10,/players/m/mooremi01.html,2009,5632200
11,/players/m/mooremi01.html,2010,2000000
12,/players/m/mooremi01.html,2010,537952
0,/players/w/wembavi01.html,2024,12160680
0,/players/a/anderde01.html,1998,1107240
1,/players/a/anderde01.html,1999,1273000
2,/players/a/anderde01.html,2000,1439400
3,/players/a/anderde01.html,2001,2250000
4,/players/a/anderde01.html,2002,6495000
5,/players/a/anderde01.html,2003,7144500
6,/players/a/anderde01.html,2004,7794000
7,/players/a/anderde01.html,2005,8443500
8,/players/a/anderde01.html,2006,9093000
9,/players/a/anderde01.html,2006,1670000
10,/players/a/anderde01.html,2007,9742500
11,/players/a/anderde01.html,2007,901397
12,/players/a/anderde01.html,2007,400000
13,/players/a/anderde01.html,2008,1219590
0,/players/b/bouknja01.html,2022,4154400
1,/players/b/bouknja01.html,2023,4362240
2,/players/b/bouknja01.html,2024,4570080
0,/players/j/johnsde02.html,2000,111871
0,/players/g/garripa01.html,1999,740000
1,/players/g/garripa01.html,2000,952800
2,/players/g/garripa01.html,2001,1019280
3,/players/g/garripa01.html,2002,1569691
4,/players/g/garripa01.html,2003,2350000
5,/players/g/garripa01.html,2004,2643750
6,/players/g/garripa01.html,2005,2937500
7,/players/g/garripa01.html,2006,3231250
8,/players/g/garripa01.html,2007,3525000
9,/players/g/garripa01.html,2008,3818750
0,/players/m/mcmilna01.html,1988,129000
1,/players/m/mcmilna01.html,1989,159000
2,/players/m/mcmilna01.html,1991,658000
3,/players/m/mcmilna01.html,1992,733000
4,/players/m/mcmilna01.html,1993,750000
5,/players/m/mcmilna01.html,1994,850000
6,/players/m/mcmilna01.html,1995,1060000
7,/players/m/mcmilna01.html,1996,1265000
8,/players/m/mcmilna01.html,1997,1355000
9,/players/m/mcmilna01.html,1998,3500000
0,/players/c/craigto01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/c/craigto01.html,2019,2000000
2,/players/c/craigto01.html,2020,2000000
3,/players/c/craigto01.html,2021,1620564
4,/players/c/craigto01.html,2022,4878049
5,/players/c/craigto01.html,2023,5121951
6,/players/c/craigto01.html,2024,2528233
0,/players/s/stepavl01.html,1999,543000
1,/players/s/stepavl01.html,2000,700320
2,/players/s/stepavl01.html,2001,749160
3,/players/s/stepavl01.html,2002,565850
4,/players/s/stepavl01.html,2003,1350000
5,/players/s/stepavl01.html,2004,751179
6,/players/s/stepavl01.html,2005,1100000
0,/players/g/gateska01.html,2024,NaN
0,/players/d/davishu01.html,1993,588000
1,/players/d/davishu01.html,1994,764000
2,/players/d/davishu01.html,1995,940000
3,/players/d/davishu01.html,1996,1116000
4,/players/d/davishu01.html,1997,1295000
5,/players/d/davishu01.html,1998,537500
6,/players/d/davishu01.html,1999,645000
7,/players/d/davishu01.html,2000,752500
8,/players/d/davishu01.html,2001,2100000
9,/players/d/davishu01.html,2002,2418750
10,/players/d/davishu01.html,2003,2687500
11,/players/d/davishu01.html,2004,2956250
0,/players/e/evbuoto01.html,2024,70777
1,/players/e/evbuoto01.html,2024,64343
2,/players/e/evbuoto01.html,2024,NaN
0,/players/m/mekelga01.html,2015,816482
1,/players/m/mekelga01.html,2015,633974
2,/players/m/mekelga01.html,2016,315760
3,/players/m/mekelga01.html,2017,315760
4,/players/m/mekelga01.html,2018,315760
0,/players/w/weaveky01.html,2009,806452
1,/players/w/weaveky01.html,2010,870968
0,/players/s/smithis01.html,2011,473604
1,/players/s/smithis01.html,2012,522486
2,/players/s/smithis01.html,2012,116768
3,/players/s/smithis01.html,2013,854389
4,/players/s/smithis01.html,2014,951463
5,/players/s/smithis01.html,2015,981084
6,/players/s/smithis01.html,2015,981084
7,/players/s/smithis01.html,2016,1100602
8,/players/s/smithis01.html,2017,6000000
9,/players/s/smithis01.html,2018,6000000
10,/players/s/smithis01.html,2019,6000000
11,/players/s/smithis01.html,2020,6000000
12,/players/s/smithis01.html,2021,6000000
13,/players/s/smithis01.html,2022,4500000
14,/players/s/smithis01.html,2023,4725000
15,/players/s/smithis01.html,2024,2019706
0,/players/m/moisoje01.html,2001,1461960
1,/players/m/moisoje01.html,2002,1571640
2,/players/m/moisoje01.html,2003,1681200
3,/players/m/moisoje01.html,2004,1600000
4,/players/m/moisoje01.html,2005,1760000
0,/players/h/hayesja02.html,2020,4862040
1,/players/h/hayesja02.html,2021,5105160
2,/players/h/hayesja02.html,2022,5348280
3,/players/h/hayesja02.html,2023,6803012
4,/players/h/hayesja02.html,2024,2165000
0,/players/k/kingge02.html,1999,287500
1,/players/k/kingge02.html,2000,460000
2,/players/k/kingge02.html,2001,489500
0,/players/h/hoodde01.html,2000,49721
0,/players/d/duncati01.html,1998,2967840
1,/players/d/duncati01.html,1999,3413000
2,/players/d/duncati01.html,2000,3858240
3,/players/d/duncati01.html,2001,9660000
4,/players/d/duncati01.html,2002,10865250
5,/players/d/duncati01.html,2003,12072500
6,/players/d/duncati01.html,2004,12676125
7,/players/d/duncati01.html,2005,14260641
8,/players/d/duncati01.html,2006,15845156
9,/players/d/duncati01.html,2007,17429672
10,/players/d/duncati01.html,2008,19014188
11,/players/d/duncati01.html,2009,20598704
12,/players/d/duncati01.html,2010,22183220
13,/players/d/duncati01.html,2011,18700000
14,/players/d/duncati01.html,2012,21164619
15,/players/d/duncati01.html,2013,9638554
16,/players/d/duncati01.html,2014,10361446
17,/players/d/duncati01.html,2015,10000000
18,/players/d/duncati01.html,2016,5000000
19,/players/d/duncati01.html,2017,1881250
20,/players/d/duncati01.html,2018,1881250
21,/players/d/duncati01.html,2019,1881250
0,/players/r/robinth01.html,2013,3374640
1,/players/r/robinth01.html,2014,3526440
2,/players/r/robinth01.html,2015,3678360
3,/players/r/robinth01.html,2016,981300
4,/players/r/robinth01.html,2017,1050961
0,/players/w/willijo03.html,2012,473604
1,/players/w/willijo03.html,2013,762195
0,/players/k/kiddst01.html,2020,250000
0,/players/a/allenka01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/a/allenka01.html,2019,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/b/blakest01.html,2004,366931
1,/players/b/blakest01.html,2005,620046
2,/players/b/blakest01.html,2006,1000000
3,/players/b/blakest01.html,2007,1330000
4,/players/b/blakest01.html,2008,4250000
5,/players/b/blakest01.html,2009,4250000
6,/players/b/blakest01.html,2010,4930000
7,/players/b/blakest01.html,2011,4000000
8,/players/b/blakest01.html,2012,4000000
9,/players/b/blakest01.html,2013,4000000
10,/players/b/blakest01.html,2014,4000000
11,/players/b/blakest01.html,2015,2077000
12,/players/b/blakest01.html,2016,2170465
0,/players/o/obriejj01.html,2016,105888
0,/players/m/miltosh01.html,2019,"0"" >< $Minimum</td></tr>
"
1,/players/m/miltosh01.html,2020,1445697
2,/players/m/miltosh01.html,2021,1701593
3,/players/m/miltosh01.html,2022,1846738
4,/players/m/miltosh01.html,2023,1997718
5,/players/m/miltosh01.html,2024,5000000
6,/players/m/miltosh01.html,2024,475908
0,/players/m/millere01.html,1988,254000
1,/players/m/millere01.html,1989,404000
2,/players/m/millere01.html,1991,654000
3,/players/m/millere01.html,1992,3211000
4,/players/m/millere01.html,1993,3211000
5,/players/m/millere01.html,1994,3011000
6,/players/m/millere01.html,1995,3210500
7,/players/m/millere01.html,1996,3211000
8,/players/m/millere01.html,1997,11250000
9,/players/m/millere01.html,1998,9031850
10,/players/m/millere01.html,1999,6781000
11,/players/m/millere01.html,2000,9031850
12,/players/m/millere01.html,2001,10670000
13,/players/m/millere01.html,2002,12045075
14,/players/m/millere01.html,2003,12046473
15,/players/m/millere01.html,2004,5000000
16,/players/m/millere01.html,2005,5500000
17,/players/m/millere01.html,2006,6000000
0,/players/o/oquinky01.html,2013,788872
1,/players/o/oquinky01.html,2014,788872
2,/players/o/oquinky01.html,2015,915243
3,/players/o/oquinky01.html,2016,3750000
4,/players/o/oquinky01.html,2017,3900000
5,/players/o/oquinky01.html,2018,4087500
6,/players/o/oquinky01.html,2019,4449000
7,/players/o/oquinky01.html,2020,2028594
0,/players/h/hendeke01.html,1988,75000
0,/players/n/newblir01.html,2001,316969
1,/players/n/newblir01.html,2003,587435
2,/players/n/newblir01.html,2004,2458500
3,/players/n/newblir01.html,2005,2704350
4,/players/n/newblir01.html,2006,2950200
5,/players/n/newblir01.html,2007,3196050
6,/players/n/newblir01.html,2008,3441900
0,/players/n/navarju01.html,2008,538090
0,/players/r/russebr01.html,1994,150000
1,/players/r/russebr01.html,1995,265000
2,/players/r/russebr01.html,1996,300000
3,/players/r/russebr01.html,1997,385000
4,/players/r/russebr01.html,1998,2857144
5,/players/r/russebr01.html,1999,3428000
6,/players/r/russebr01.html,2000,4000000
7,/players/r/russebr01.html,2001,4570000
8,/players/r/russebr01.html,2002,5142857
9,/players/r/russebr01.html,2003,1400000
10,/players/r/russebr01.html,2004,1070000
11,/players/r/russebr01.html,2005,1100000
12,/players/r/russebr01.html,2006,1138500
0,/players/b/brownst02.html,2018,815615
1,/players/b/brownst02.html,2019,1378242
2,/players/b/brownst02.html,2020,1618520
3,/players/b/brownst02.html,2021,1620564
4,/players/b/brownst02.html,2022,3000000
5,/players/b/brownst02.html,2023,3000000
6,/players/b/brownst02.html,2023,105522
0,/players/w/willima07.html,2023,3722040
1,/players/w/willima07.html,2024,3908160
0,/players/w/wilksmi01.html,2003,55402
1,/players/w/wilksmi01.html,2004,638679
2,/players/w/wilksmi01.html,2005,720046
3,/players/w/wilksmi01.html,2005,720046
4,/players/w/wilksmi01.html,2006,745248
5,/players/w/wilksmi01.html,2007,798112
6,/players/w/wilksmi01.html,2008,162281
7,/players/w/wilksmi01.html,2008,67151
8,/players/w/wilksmi01.html,2009,998398
9,/players/w/wilksmi01.html,2010,175908
0,/players/h/hallmi01.html,2007,135895
0,/players/b/bouchch01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/b/bouchch01.html,2019,457418
2,/players/b/bouchch01.html,2020,1488967
3,/players/b/bouchch01.html,2021,6500000
4,/players/b/bouchch01.html,2022,7020000
5,/players/b/bouchch01.html,2023,12690000
6,/players/b/bouchch01.html,2024,11750000
0,/players/j/johnske07.html,2022,2553240
1,/players/j/johnske07.html,2023,2681040
2,/players/j/johnske07.html,2024,2808720
3,/players/j/johnske07.html,2024,NaN
0,/players/s/smithch01.html,1989,1000000
1,/players/s/smithch01.html,1991,1000000
2,/players/s/smithch01.html,1992,1050000
3,/players/s/smithch01.html,1993,1250000
4,/players/s/smithch01.html,1994,2557000
5,/players/s/smithch01.html,1995,2857000
6,/players/s/smithch01.html,1996,3357000
7,/players/s/smithch01.html,1997,3557000
8,/players/s/smithch01.html,1998,3957143
9,/players/s/smithch01.html,1999,4375143
0,/players/j/jacksbo01.html,1998,694920
1,/players/j/jacksbo01.html,1999,799200
2,/players/j/jacksbo01.html,2000,903360
3,/players/j/jacksbo01.html,2001,2250000
4,/players/j/jacksbo01.html,2002,2475000
5,/players/j/jacksbo01.html,2003,2700000
6,/players/j/jacksbo01.html,2004,2925000
7,/players/j/jacksbo01.html,2005,3150000
8,/players/j/jacksbo01.html,2006,3375000
9,/players/j/jacksbo01.html,2007,5259000
10,/players/j/jacksbo01.html,2008,5670000
11,/players/j/jacksbo01.html,2009,6487888
0,/players/m/millspa02.html,2010,457588
1,/players/m/millspa02.html,2011,937195
2,/players/m/millspa02.html,2013,1085120
3,/players/m/millspa02.html,2014,1133950
4,/players/m/millspa02.html,2015,3842105
5,/players/m/millspa02.html,2016,3578947
6,/players/m/millspa02.html,2017,3578948
7,/players/m/millspa02.html,2018,10714286
8,/players/m/millspa02.html,2019,11571429
9,/players/m/millspa02.html,2020,12428571
10,/players/m/millspa02.html,2021,13535714
11,/players/m/millspa02.html,2022,5890000
12,/players/m/millspa02.html,2023,6479000
13,/players/m/millspa02.html,2024,6802950
14,/players/m/millspa02.html,2024,464300
0,/players/l/luety01.html,1999,287500
1,/players/l/luety01.html,2000,809280
2,/players/l/luety01.html,2001,865800
3,/players/l/luety01.html,2002,1700000
4,/players/l/luety01.html,2003,1870000
5,/players/l/luety01.html,2004,1500000
6,/players/l/luety01.html,2005,1600000
7,/players/l/luety01.html,2006,3500000
8,/players/l/luety01.html,2007,3500000
9,/players/l/luety01.html,2008,3500000
10,/players/l/luety01.html,2009,2250000
0,/players/n/nancepe01.html,2024,64343
1,/players/n/nancepe01.html,2024,NaN
0,/players/l/laettch01.html,1993,2100000
1,/players/l/laettch01.html,1994,2730000
2,/players/l/laettch01.html,1995,3360000
3,/players/l/laettch01.html,1996,3910000
4,/players/l/laettch01.html,1997,4500000
5,/players/l/laettch01.html,1998,5050000
6,/players/l/laettch01.html,1999,5360000
7,/players/l/laettch01.html,2000,6062500
8,/players/l/laettch01.html,2001,6625000
9,/players/l/laettch01.html,2002,4500000
10,/players/l/laettch01.html,2003,5062500
11,/players/l/laettch01.html,2004,5625000
12,/players/l/laettch01.html,2005,5500000
13,/players/l/laettch01.html,2005,1100000
0,/players/c/curryde01.html,1988,250000
1,/players/c/curryde01.html,1989,285000
2,/players/c/curryde01.html,1991,900000
3,/players/c/curryde01.html,1992,1006000
4,/players/c/curryde01.html,1993,750000
5,/players/c/curryde01.html,1994,1040000
6,/players/c/curryde01.html,1995,1340000
7,/players/c/curryde01.html,1996,1570000
8,/players/c/curryde01.html,1997,1830000
9,/players/c/curryde01.html,1998,3660000
10,/players/c/curryde01.html,1999,1000000
11,/players/c/curryde01.html,2000,2100000
12,/players/c/curryde01.html,2001,2000000
13,/players/c/curryde01.html,2002,2100000
0,/players/v/veselja01.html,2012,3065040
1,/players/v/veselja01.html,2013,3294960
2,/players/v/veselja01.html,2014,3340920
0,/players/y/yurtsom01.html,2021,18458
1,/players/y/yurtsom01.html,2022,1489065
2,/players/y/yurtsom01.html,2023,1752638
3,/players/y/yurtsom01.html,2024,2800000
0,/players/m/merrisa01.html,2021,898310
1,/players/m/merrisa01.html,2022,1517981
2,/players/m/merrisa01.html,2023,850000
3,/players/m/merrisa01.html,2023,150000
4,/players/m/merrisa01.html,2023,105522
5,/players/m/merrisa01.html,2024,1997238
0,/players/h/howarjo01.html,2004,773400
1,/players/h/howarjo01.html,2005,863640
2,/players/h/howarjo01.html,2006,923880
3,/players/h/howarjo01.html,2007,1667603
4,/players/h/howarjo01.html,2008,9000000
5,/players/h/howarjo01.html,2009,9945000
6,/players/h/howarjo01.html,2010,10890000
7,/players/h/howarjo01.html,2011,3000000
8,/players/h/howarjo01.html,2012,2150000
9,/players/h/howarjo01.html,2013,1229255
0,/players/j/johnsma02.html,1980,460000
1,/players/j/johnsma02.html,1981,460000
2,/players/j/johnsma02.html,1982,460000
3,/players/j/johnsma02.html,1983,460000
4,/players/j/johnsma02.html,1984,460000
5,/players/j/johnsma02.html,1985,1000000
6,/players/j/johnsma02.html,1986,2500000
7,/players/j/johnsma02.html,1987,1000000
8,/players/j/johnsma02.html,1988,2500000
9,/players/j/johnsma02.html,1989,3142860
10,/players/j/johnsma02.html,1990,1000000
11,/players/j/johnsma02.html,1991,2400000
12,/players/j/johnsma02.html,1992,2500000
13,/players/j/johnsma02.html,1993,2500000
14,/players/j/johnsma02.html,1994,2500000
15,/players/j/johnsma02.html,1995,1000000
16,/players/j/johnsma02.html,1996,1000000
17,/players/j/johnsma02.html,1997,1000000
18,/players/j/johnsma02.html,1998,1000000
19,/players/j/johnsma02.html,1999,1000000
20,/players/j/johnsma02.html,2000,1000000
21,/players/j/johnsma02.html,2001,1000000
22,/players/j/johnsma02.html,2002,1000000
23,/players/j/johnsma02.html,2003,1000000
24,/players/j/johnsma02.html,2004,1000000
25,/players/j/johnsma02.html,2005,1000000
26,/players/j/johnsma02.html,2006,1000000
27,/players/j/johnsma02.html,2007,1000000
28,/players/j/johnsma02.html,2008,1000000
29,/players/j/johnsma02.html,2009,1000000
30,/players/j/johnsma02.html,2010,1000000
0,/players/a/allengr01.html,2019,2074320
1,/players/a/allengr01.html,2020,2277563
2,/players/a/allengr01.html,2021,2545320
3,/players/a/allengr01.html,2022,4054695
4,/players/a/allengr01.html,2023,8500000
5,/players/a/allengr01.html,2024,8925000
0,/players/j/jenkiho01.html,2005,385277
0,/players/h/hilljo01.html,2010,2483280
1,/players/h/hilljo01.html,2011,2669520
2,/players/h/hilljo01.html,2012,2855760
3,/players/h/hilljo01.html,2013,3632527
4,/players/h/hilljo01.html,2014,3563600
5,/players/h/hilljo01.html,2015,9000000
6,/players/h/hilljo01.html,2016,4000000
7,/players/h/hilljo01.html,2017,3911380
0,/players/p/popsoda01.html,1991,80000
0,/players/m/macklve01.html,2012,473604
0,/players/c/crispjo01.html,2002,48705
0,/players/m/mayssk01.html,2021,"0"" >< $Minimum</td></tr>
"
1,/players/m/mayssk01.html,2022,34231
2,/players/m/mayssk01.html,2023,105522
3,/players/m/mayssk01.html,2023,10552
4,/players/m/mayssk01.html,2024,1799163
5,/players/m/mayssk01.html,2024,NaN
6,/players/m/mayssk01.html,2024,NaN
0,/players/l/langja01.html,2007,771331
0,/players/p/pankoan01.html,2000,5000
0,/players/c/chambto01.html,1985,374000
1,/players/c/chambto01.html,1986,800000
2,/players/c/chambto01.html,1988,950000
3,/players/c/chambto01.html,1989,1800000
4,/players/c/chambto01.html,1990,1800000
5,/players/c/chambto01.html,1991,2060000
6,/players/c/chambto01.html,1992,2275000
7,/players/c/chambto01.html,1993,1885000
8,/players/c/chambto01.html,1994,690000
9,/players/c/chambto01.html,1994,605000
10,/players/c/chambto01.html,1995,1700000
11,/players/c/chambto01.html,1998,272250
0,/players/o/osmande01.html,2018,2642857
1,/players/o/osmande01.html,2019,2775000
2,/players/o/osmande01.html,2020,2907143
3,/players/o/osmande01.html,2021,8840580
4,/players/o/osmande01.html,2022,8133334
5,/players/o/osmande01.html,2023,7426088
6,/players/o/osmande01.html,2024,6718842
0,/players/p/pippesc01.html,1988,725000
1,/players/p/pippesc01.html,1989,575000
2,/players/p/pippesc01.html,1990,765000
3,/players/p/pippesc01.html,1991,765000
4,/players/p/pippesc01.html,1992,2770000
5,/players/p/pippesc01.html,1993,3425000
6,/players/p/pippesc01.html,1994,3075000
7,/players/p/pippesc01.html,1995,2225000
8,/players/p/pippesc01.html,1996,2925000
9,/players/p/pippesc01.html,1997,2250000
10,/players/p/pippesc01.html,1998,2775000
11,/players/p/pippesc01.html,1999,11000000
12,/players/p/pippesc01.html,2000,14795642
13,/players/p/pippesc01.html,2001,13750000
